"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"1",572977,"/api/v1.1/game/572977/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-572977-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",479,"Jupiter Hammerheads","/api/v1/teams/479",4,TRUE,FALSE,1,1,0,"1.000",279,"Palm Beach Cardinals","/api/v1/teams/279",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/572977/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",572487,"/api/v1.1/game/572487/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-572487-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","at Spectrum Field","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,0,1,".000",566,"Clearwater Threshers","/api/v1/teams/566",11,TRUE,FALSE,1,1,0,"1.000",424,"Dunedin Blue Jays","/api/v1/teams/424",2700,"Spectrum Field","/api/v1/venues/2700","/api/v1/game/572487/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",572907,"/api/v1.1/game/572907/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-572907-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,1,".000",587,"Tampa Tarpons","/api/v1/teams/587",4,TRUE,FALSE,1,1,0,"1.000",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/572907/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",572767,"/api/v1.1/game/572767/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-572767-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,1,".000",2730,"Charlotte Stone Crabs","/api/v1/teams/2730",11,TRUE,FALSE,1,1,0,"1.000",509,"Fort Myers Miracle","/api/v1/teams/509",2862,"CenturyLink Sports Complex","/api/v1/venues/2862","/api/v1/game/572767/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",573052,"/api/v1.1/game/573052/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573052-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,TRUE,FALSE,1,1,0,"1.000",3390,"Bradenton Marauders","/api/v1/teams/3390",0,FALSE,FALSE,1,0,1,".000",507,"St. Lucie Mets","/api/v1/teams/507",2856,"First Data Field","/api/v1/venues/2856","/api/v1/game/573052/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",582223,"/api/v1.1/game/582223/feed/live","R","2019","2019-04-04T22:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-582223-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,1,1,0,"1.000",414,"Salem Red Sox","/api/v1/teams/414",2,FALSE,FALSE,1,0,1,".000",426,"Wilmington Blue Rocks","/api/v1/teams/426",2793,"Frawley Stadium","/api/v1/venues/2793","/api/v1/game/582223/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",581733,"/api/v1.1/game/581733/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-581733-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,1,".000",249,"Carolina Mudcats","/api/v1/teams/249",6,TRUE,FALSE,1,1,0,"1.000",485,"Down East Wood Ducks","/api/v1/teams/485",2777,"Grainger Stadium","/api/v1/venues/2777","/api/v1/game/581733/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",581873,"/api/v1.1/game/581873/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-581873-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,1,0,"1.000",580,"Winston-Salem Dash","/api/v1/teams/580",4,FALSE,FALSE,1,0,1,".000",493,"Frederick Keys","/api/v1/teams/493",2782,"Nymeo Field","/api/v1/venues/2782","/api/v1/game/581873/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",572557,"/api/v1.1/game/572557/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","N","N","44-572557-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,0,"1.000",503,"Florida Fire Frogs","/api/v1/teams/503",1,FALSE,FALSE,1,0,1,".000",450,"Daytona Tortugas","/api/v1/teams/450",2787,"Jackie Robinson Ballpark","/api/v1/venues/2787","/api/v1/game/572557/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",582013,"/api/v1.1/game/582013/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-582013-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",14,TRUE,FALSE,1,1,0,"1.000",481,"Lynchburg Hillcats","/api/v1/teams/481",5,FALSE,FALSE,1,0,1,".000",521,"Myrtle Beach Pelicans","/api/v1/teams/521",2747,"TicketReturn.com Field","/api/v1/venues/2747","/api/v1/game/582013/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",582083,"/api/v1.1/game/582083/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-582083-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",15,TRUE,FALSE,1,1,0,"1.000",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",0,FALSE,FALSE,1,0,1,".000",436,"Potomac Nationals","/api/v1/teams/436",2774,"Northwest Federal Field","/api/v1/venues/2774","/api/v1/game/582083/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",576547,"/api/v1.1/game/576547/feed/live","R","2019","2019-04-05T01:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-576547-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,1,0,"1.000",515,"Modesto Nuts","/api/v1/teams/515",4,FALSE,FALSE,1,0,1,".000",491,"Lancaster JetHawks","/api/v1/teams/491",2799,"The Hangar","/api/v1/venues/2799","/api/v1/game/576547/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",576897,"/api/v1.1/game/576897/feed/live","R","2019","2019-04-05T02:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-576897-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,1,0,"1.000",476,"San Jose Giants","/api/v1/teams/476",3,FALSE,FALSE,1,0,1,".000",516,"Visalia Rawhide","/api/v1/teams/516",2835,"Recreation Park","/api/v1/venues/2835","/api/v1/game/576897/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",576387,"/api/v1.1/game/576387/feed/live","R","2019","2019-04-05T02:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-576387-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,1,1,0,"1.000",103,"Lake Elsinore Storm","/api/v1/teams/103",2,FALSE,FALSE,1,0,1,".000",401,"Inland Empire 66ers","/api/v1/teams/401",2728,"San Manuel Stadium","/api/v1/venues/2728","/api/v1/game/576387/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",576827,"/api/v1.1/game/576827/feed/live","R","2019","2019-04-05T02:10:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-576827-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",4,TRUE,FALSE,1,1,0,"1.000",524,"Stockton Ports","/api/v1/teams/524",2731,"Banner Island Ballpark","/api/v1/venues/2731","/api/v1/game/576827/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",572978,"/api/v1.1/game/572978/feed/live","R","2019","2019-04-05T22:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-572978-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,0,2,".000",479,"Jupiter Hammerheads","/api/v1/teams/479",4,TRUE,FALSE,1,2,0,"1.000",279,"Palm Beach Cardinals","/api/v1/teams/279",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/572978/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",572488,"/api/v1.1/game/572488/feed/live","R","2019","2019-04-05T22:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-572488-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,0,"1.000",424,"Dunedin Blue Jays","/api/v1/teams/424",3,FALSE,FALSE,1,0,2,".000",566,"Clearwater Threshers","/api/v1/teams/566",2700,"Spectrum Field","/api/v1/venues/2700","/api/v1/game/572488/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",572908,"/api/v1.1/game/572908/feed/live","R","2019","2019-04-05T22:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-572908-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,2,".000",587,"Tampa Tarpons","/api/v1/teams/587",5,TRUE,FALSE,1,2,0,"1.000",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/572908/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",572768,"/api/v1.1/game/572768/feed/live","R","2019","2019-04-05T22:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-572768-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,2,".000",2730,"Charlotte Stone Crabs","/api/v1/teams/2730",4,TRUE,FALSE,1,2,0,"1.000",509,"Fort Myers Miracle","/api/v1/teams/509",2862,"CenturyLink Sports Complex","/api/v1/venues/2862","/api/v1/game/572768/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",573053,"/api/v1.1/game/573053/feed/live","R","2019","2019-04-05T22:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573053-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,2,0,"1.000",3390,"Bradenton Marauders","/api/v1/teams/3390",2,FALSE,FALSE,1,0,2,".000",507,"St. Lucie Mets","/api/v1/teams/507",2856,"First Data Field","/api/v1/venues/2856","/api/v1/game/573053/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",581734,"/api/v1.1/game/581734/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-581734-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,1,1,".500",249,"Carolina Mudcats","/api/v1/teams/249",2,FALSE,FALSE,1,1,1,".500",485,"Down East Wood Ducks","/api/v1/teams/485",2777,"Grainger Stadium","/api/v1/venues/2777","/api/v1/game/581734/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",572558,"/api/v1.1/game/572558/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-572558-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,2,0,"1.000",503,"Florida Fire Frogs","/api/v1/teams/503",4,FALSE,FALSE,1,0,2,".000",450,"Daytona Tortugas","/api/v1/teams/450",2787,"Jackie Robinson Ballpark","/api/v1/venues/2787","/api/v1/game/572558/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",582014,"/api/v1.1/game/582014/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-582014-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,2,0,"1.000",481,"Lynchburg Hillcats","/api/v1/teams/481",3,FALSE,FALSE,1,0,2,".000",521,"Myrtle Beach Pelicans","/api/v1/teams/521",2747,"TicketReturn.com Field","/api/v1/venues/2747","/api/v1/game/582014/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",576548,"/api/v1.1/game/576548/feed/live","R","2019","2019-04-06T01:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-576548-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,1,2,0,"1.000",515,"Modesto Nuts","/api/v1/teams/515",8,FALSE,FALSE,1,0,2,".000",491,"Lancaster JetHawks","/api/v1/teams/491",2799,"The Hangar","/api/v1/venues/2799","/api/v1/game/576548/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",576898,"/api/v1.1/game/576898/feed/live","R","2019","2019-04-06T02:00:00Z","2019-04-05",FALSE,1,TRUE,"N","N","N","44-576898-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,1,1,".500",476,"San Jose Giants","/api/v1/teams/476",4,TRUE,FALSE,1,1,1,".500",516,"Visalia Rawhide","/api/v1/teams/516",2835,"Recreation Park","/api/v1/venues/2835","/api/v1/game/576898/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",576388,"/api/v1.1/game/576388/feed/live","R","2019","2019-04-06T02:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-576388-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,2,0,"1.000",103,"Lake Elsinore Storm","/api/v1/teams/103",0,FALSE,FALSE,1,0,2,".000",401,"Inland Empire 66ers","/api/v1/teams/401",2728,"San Manuel Stadium","/api/v1/venues/2728","/api/v1/game/576388/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",576828,"/api/v1.1/game/576828/feed/live","R","2019","2019-04-06T02:10:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-576828-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,1,1,".500",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",3,FALSE,FALSE,1,1,1,".500",524,"Stockton Ports","/api/v1/teams/524",2731,"Banner Island Ballpark","/api/v1/venues/2731","/api/v1/game/576828/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",581874,"/api/v1.1/game/581874/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-581874-2019-04-05","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,1,2,0,"1.000",580,"Winston-Salem Dash","/api/v1/teams/580",NA,NA,FALSE,1,0,2,".000",493,"Frederick Keys","/api/v1/teams/493",2782,"Nymeo Field","/api/v1/venues/2782","/api/v1/game/581874/content","2019-04-06T17:05:00Z","2019-04-06","Rain",NA,NA,NA,NA,NA,NA
"29",582224,"/api/v1.1/game/582224/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-582224-2019-04-05","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,1,2,0,"1.000",414,"Salem Red Sox","/api/v1/teams/414",NA,NA,FALSE,1,0,2,".000",426,"Wilmington Blue Rocks","/api/v1/teams/426",2793,"Frawley Stadium","/api/v1/venues/2793","/api/v1/game/582224/content","2019-04-06T21:10:00Z","2019-04-06","Rain",NA,NA,NA,NA,NA,NA
"30",582084,"/api/v1.1/game/582084/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-582084-2019-04-05","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,1,1,1,".500",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",NA,NA,FALSE,1,1,1,".500",436,"Potomac Nationals","/api/v1/teams/436",2774,"Northwest Federal Field","/api/v1/venues/2774","/api/v1/game/582084/content","2019-04-06T07:33:00Z","2019-04-06","Rain",NA,NA,NA,NA,NA,NA
"31",582084,"/api/v1.1/game/582084/feed/live","R","2019","2019-04-06T07:33:00Z","2019-04-06",FALSE,2,TRUE,"Y","Y","N","44-582084-2019-04-06","2019","day",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Makeup of 4/5 ppd","Final","F","Final","F",TRUE,"F",3,FALSE,FALSE,1,1,2,".333",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5,TRUE,FALSE,1,2,1,".667",436,"Potomac Nationals","/api/v1/teams/436",2774,"Northwest Federal Field","/api/v1/venues/2774","/api/v1/game/582084/content",NA,NA,NA,"2019-04-05T23:05:00Z","2019-04-05",NA,NA,NA,NA
"32",581875,"/api/v1.1/game/581875/feed/live","R","2019","2019-04-06T17:00:00Z","2019-04-06",FALSE,1,TRUE,"Y","Y","N","44-581875-2019-04-06","2019","day",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,2,0,"1.000",580,"Winston-Salem Dash","/api/v1/teams/580",1,FALSE,FALSE,1,0,2,".000",493,"Frederick Keys","/api/v1/teams/493",2782,"Nymeo Field","/api/v1/venues/2782","/api/v1/game/581875/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",581874,"/api/v1.1/game/581874/feed/live","R","2019","2019-04-06T17:05:00Z","2019-04-06",FALSE,2,TRUE,"Y","Y","N","44-581874-2019-04-06","2019","day",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Makeup of 4/5 PPD","Final","F","Final","F",TRUE,"F",8,TRUE,FALSE,1,3,0,"1.000",580,"Winston-Salem Dash","/api/v1/teams/580",5,FALSE,FALSE,1,0,3,".000",493,"Frederick Keys","/api/v1/teams/493",2782,"Nymeo Field","/api/v1/venues/2782","/api/v1/game/581874/content",NA,NA,NA,"2019-04-05T23:00:00Z","2019-04-05",NA,NA,NA,NA
"34",582085,"/api/v1.1/game/582085/feed/live","R","2019","2019-04-06T21:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-582085-2019-04-06","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,1,1,".500",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5,TRUE,FALSE,1,1,1,".500",436,"Potomac Nationals","/api/v1/teams/436",2774,"Northwest Federal Field","/api/v1/venues/2774","/api/v1/game/582085/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",582225,"/api/v1.1/game/582225/feed/live","R","2019","2019-04-06T21:05:00Z","2019-04-06",FALSE,1,TRUE,"Y","Y","N","44-582225-2019-04-06","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,1,2,0,"1.000",414,"Salem Red Sox","/api/v1/teams/414",1,FALSE,FALSE,1,0,2,".000",426,"Wilmington Blue Rocks","/api/v1/teams/426",2793,"Frawley Stadium","/api/v1/venues/2793","/api/v1/game/582225/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",582224,"/api/v1.1/game/582224/feed/live","R","2019","2019-04-06T21:10:00Z","2019-04-06",FALSE,2,TRUE,"Y","Y","N","44-582224-2019-04-06","2019","night",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Makeup of 4/5 ppd.","Final","F","Final","F",TRUE,"F",1,FALSE,FALSE,1,2,1,".667",414,"Salem Red Sox","/api/v1/teams/414",2,TRUE,FALSE,1,1,2,".333",426,"Wilmington Blue Rocks","/api/v1/teams/426",2793,"Frawley Stadium","/api/v1/venues/2793","/api/v1/game/582224/content",NA,NA,NA,"2019-04-05T23:05:00Z","2019-04-05",NA,NA,NA,NA
"37",572837,"/api/v1.1/game/572837/feed/live","R","2019","2019-04-06T21:30:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-572837-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,1,2,1,".667",279,"Palm Beach Cardinals","/api/v1/teams/279",8,TRUE,FALSE,1,1,2,".333",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/572837/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",581735,"/api/v1.1/game/581735/feed/live","R","2019","2019-04-06T22:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-581735-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,1,2,1,".667",249,"Carolina Mudcats","/api/v1/teams/249",1,FALSE,FALSE,1,1,2,".333",485,"Down East Wood Ducks","/api/v1/teams/485",2777,"Grainger Stadium","/api/v1/venues/2777","/api/v1/game/581735/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",572697,"/api/v1.1/game/572697/feed/live","R","2019","2019-04-06T22:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-572697-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,2,".333",450,"Daytona Tortugas","/api/v1/teams/450",4,FALSE,FALSE,1,2,1,".667",503,"Florida Fire Frogs","/api/v1/teams/503",2514,"Osceola County Stadium","/api/v1/venues/2514","/api/v1/game/572697/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",572417,"/api/v1.1/game/572417/feed/live","R","2019","2019-04-06T22:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-572417-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,2,1,".667",509,"Fort Myers Miracle","/api/v1/teams/509",7,TRUE,FALSE,1,1,2,".333",2730,"Charlotte Stone Crabs","/api/v1/teams/2730",2534,"Charlotte Sports Park","/api/v1/venues/2534","/api/v1/game/572417/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",582015,"/api/v1.1/game/582015/feed/live","R","2019","2019-04-06T22:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-582015-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,2,1,".667",481,"Lynchburg Hillcats","/api/v1/teams/481",2,TRUE,FALSE,1,1,2,".333",521,"Myrtle Beach Pelicans","/api/v1/teams/521",2747,"TicketReturn.com Field","/api/v1/venues/2747","/api/v1/game/582015/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",572627,"/api/v1.1/game/572627/feed/live","R","2019","2019-04-06T22:30:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-572627-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,2,1,".667",424,"Dunedin Blue Jays","/api/v1/teams/424",8,TRUE,FALSE,1,1,2,".333",566,"Clearwater Threshers","/api/v1/teams/566",2700,"Spectrum Field","/api/v1/venues/2700","/api/v1/game/572627/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",573122,"/api/v1.1/game/573122/feed/live","R","2019","2019-04-06T22:30:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573122-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,FALSE,FALSE,1,2,1,".667",570,"Lakeland Flying Tigers","/api/v1/teams/570",12,TRUE,FALSE,1,1,2,".333",587,"Tampa Tarpons","/api/v1/teams/587",2523,"George M. Steinbrenner Field","/api/v1/venues/2523","/api/v1/game/573122/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",572347,"/api/v1.1/game/572347/feed/live","R","2019","2019-04-06T22:30:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-572347-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,0,3,".000",507,"St. Lucie Mets","/api/v1/teams/507",4,TRUE,FALSE,1,3,0,"1.000",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/572347/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
